,Id,file_id,words
12600,s158,06_1301.xml,"[2565, 19, 4, 0, 1413]"
12601,s158,06_1301.xml,"[19, 4, 0, 1413, 2174]"
12602,s158,06_1301.xml,"[4, 0, 1413, 2174, 5]"
12603,s158,06_1301.xml,"[0, 1413, 2174, 5, 1078]"
12604,s158,06_1301.xml,"[1413, 2174, 5, 1078, 5819]"
12605,s158,06_1301.xml,"[2174, 5, 1078, 5819, 7453]"
12606,s158,06_1301.xml,"[5, 1078, 5819, 7453, 1153]"
12607,s158,06_1301.xml,"[1078, 5819, 7453, 1153, 3]"
12608,s158,06_1301.xml,"[5819, 7453, 1153, 3, 149167]"
12609,s158,06_1301.xml,"[7453, 1153, 3, 149167, 6]"
12610,s158,06_1301.xml,"[1153, 3, 149167, 6, 5459]"
12611,s158,06_1301.xml,"[3, 149167, 6, 5459, 4]"
12612,s158,06_1301.xml,"[149167, 6, 5459, 4, 201534]"
12613,s159,06_1301.xml,"[6, 201534, 0, 201534, 419]"
12614,s159,06_1301.xml,"[201534, 0, 201534, 419, 6109]"
12615,s159,06_1301.xml,"[0, 201534, 419, 6109, 4665]"
12616,s159,06_1301.xml,"[201534, 419, 6109, 4665, 4]"
12617,s159,06_1301.xml,"[419, 6109, 4665, 4, 7]"
12618,s159,06_1301.xml,"[6109, 4665, 4, 7, 806]"
12619,s159,06_1301.xml,"[4665, 4, 7, 806, 21]"
12620,s159,06_1301.xml,"[4, 7, 806, 21, 201534]"
12621,s159,06_1301.xml,"[7, 806, 21, 201534, 201534]"
12622,s159,06_1301.xml,"[806, 21, 201534, 201534, 6]"
12623,s159,06_1301.xml,"[21, 201534, 201534, 6, 280]"
12624,s159,06_1301.xml,"[201534, 201534, 6, 280, 3]"
12625,s159,06_1301.xml,"[201534, 6, 280, 3, 47]"
12626,s159,06_1301.xml,"[6, 280, 3, 47, 1547]"
12627,s159,06_1301.xml,"[280, 3, 47, 1547, 3336]"
12628,s159,06_1301.xml,"[3, 47, 1547, 3336, 0]"
12629,s159,06_1301.xml,"[47, 1547, 3336, 0, 17070]"
12630,s159,06_1301.xml,"[1547, 3336, 0, 17070, 3]"
12631,s159,06_1301.xml,"[3336, 0, 17070, 3, 47]"
12632,s159,06_1301.xml,"[0, 17070, 3, 47, 201534]"
12633,s160,06_1301.xml,"[0, 5405, 19782, 3, 64]"
12634,s160,06_1301.xml,"[5405, 19782, 3, 64, 37]"
12635,s160,06_1301.xml,"[19782, 3, 64, 37, 14]"
12636,s160,06_1301.xml,"[3, 64, 37, 14, 16]"
12637,s160,06_1301.xml,"[64, 37, 14, 16, 4]"
12638,s160,06_1301.xml,"[37, 14, 16, 4, 30]"
12639,s160,06_1301.xml,"[14, 16, 4, 30, 12]"
12640,s160,06_1301.xml,"[16, 4, 30, 12, 149167]"
12641,s160,06_1301.xml,"[4, 30, 12, 149167, 1952]"
12642,s160,06_1301.xml,"[30, 12, 149167, 1952, 1078]"
12643,s160,06_1301.xml,"[12, 149167, 1952, 1078, 1464]"
12644,s160,06_1301.xml,"[149167, 1952, 1078, 1464, 73]"
12645,s160,06_1301.xml,"[1952, 1078, 1464, 73, 201534]"
12646,s161,06_1301.xml,"[3617, 56624, 9951, 12, 0]"
12647,s161,06_1301.xml,"[56624, 9951, 12, 0, 13842]"
12648,s161,06_1301.xml,"[9951, 12, 0, 13842, 2987]"
12649,s161,06_1301.xml,"[12, 0, 13842, 2987, 3336]"
12650,s161,06_1301.xml,"[0, 13842, 2987, 3336, 0]"
12651,s161,06_1301.xml,"[13842, 2987, 3336, 0, 128644]"
12652,s161,06_1301.xml,"[2987, 3336, 0, 128644, 180]"
12653,s161,06_1301.xml,"[3336, 0, 128644, 180, 6]"
12654,s161,06_1301.xml,"[0, 128644, 180, 6, 236]"
12655,s161,06_1301.xml,"[128644, 180, 6, 236, 1459]"
12656,s161,06_1301.xml,"[180, 6, 236, 1459, 32]"
12657,s161,06_1301.xml,"[6, 236, 1459, 32, 10747]"
12658,s161,06_1301.xml,"[236, 1459, 32, 10747, 113]"
12659,s161,06_1301.xml,"[1459, 32, 10747, 113, 0]"
12660,s161,06_1301.xml,"[32, 10747, 113, 0, 15419]"
12661,s161,06_1301.xml,"[10747, 113, 0, 15419, 82319]"
12662,s161,06_1301.xml,"[113, 0, 15419, 82319, 180]"
12663,s161,06_1301.xml,"[0, 15419, 82319, 180, 6]"
12664,s161,06_1301.xml,"[15419, 82319, 180, 6, 73458]"
12665,s161,06_1301.xml,"[82319, 180, 6, 73458, 14]"
12666,s161,06_1301.xml,"[180, 6, 73458, 14, 1689]"
12667,s161,06_1301.xml,"[6, 73458, 14, 1689, 494]"
12668,s161,06_1301.xml,"[73458, 14, 1689, 494, 4]"
12669,s161,06_1301.xml,"[14, 1689, 494, 4, 102]"
12670,s161,06_1301.xml,"[1689, 494, 4, 102, 14]"
12671,s161,06_1301.xml,"[494, 4, 102, 14, 3659]"
12672,s161,06_1301.xml,"[4, 102, 14, 3659, 3721]"
12673,s161,06_1301.xml,"[102, 14, 3659, 3721, 19]"
12674,s161,06_1301.xml,"[14, 3659, 3721, 19, 0]"
12675,s161,06_1301.xml,"[3659, 3721, 19, 0, 1274]"
12676,s161,06_1301.xml,"[3721, 19, 0, 1274, 15419]"
12677,s161,06_1301.xml,"[19, 0, 1274, 15419, 82319]"
12678,s161,06_1301.xml,"[0, 1274, 15419, 82319, 293]"
12679,s161,06_1301.xml,"[1274, 15419, 82319, 293, 6]"
12680,s161,06_1301.xml,"[15419, 82319, 293, 6, 0]"
12681,s161,06_1301.xml,"[82319, 293, 6, 0, 67202]"
12682,s161,06_1301.xml,"[293, 6, 0, 67202, 201534]"
12683,s162,06_1301.xml,"[296, 222, 317, 3601, 75]"
12684,s162,06_1301.xml,"[222, 317, 3601, 75, 2440]"
12685,s162,06_1301.xml,"[317, 3601, 75, 2440, 201534]"
12686,s162,06_1301.xml,"[3601, 75, 2440, 201534, 56624]"
12687,s162,06_1301.xml,"[75, 2440, 201534, 56624, 210]"
12688,s162,06_1301.xml,"[2440, 201534, 56624, 210, 12]"
12689,s162,06_1301.xml,"[201534, 56624, 210, 12, 0]"
12690,s162,06_1301.xml,"[56624, 210, 12, 0, 82319]"
12691,s162,06_1301.xml,"[210, 12, 0, 82319, 180]"
12692,s162,06_1301.xml,"[12, 0, 82319, 180, 6]"
12693,s162,06_1301.xml,"[0, 82319, 180, 6, 0]"
12694,s162,06_1301.xml,"[82319, 180, 6, 0, 67202]"
12695,s162,06_1301.xml,"[180, 6, 0, 67202, 806]"
12696,s162,06_1301.xml,"[6, 0, 67202, 806, 15]"
12697,s162,06_1301.xml,"[0, 67202, 806, 15, 15419]"
12698,s162,06_1301.xml,"[67202, 806, 15, 15419, 201534]"
12699,s163,06_1301.xml,"[201534, 13, 0, 68, 201534]"
12700,s163,06_1301.xml,"[13, 0, 68, 201534, 14]"
12701,s163,06_1301.xml,"[0, 68, 201534, 14, 16]"
12702,s163,06_1301.xml,"[68, 201534, 14, 16, 4]"
12703,s163,06_1301.xml,"[201534, 14, 16, 4, 234]"
12704,s163,06_1301.xml,"[14, 16, 4, 234, 29]"
12705,s163,06_1301.xml,"[16, 4, 234, 29, 38887]"
12706,s163,06_1301.xml,"[4, 234, 29, 38887, 15419]"
12707,s163,06_1301.xml,"[234, 29, 38887, 15419, 201534]"
12708,s163,06_1301.xml,"[29, 38887, 15419, 201534, 95698]"
12709,s163,06_1301.xml,"[38887, 15419, 201534, 95698, 201534]"
12710,s164,06_1301.xml,"[2998, 20, 14, 201534, 13]"
12711,s164,06_1301.xml,"[20, 14, 201534, 13, 29]"
12712,s164,06_1301.xml,"[14, 201534, 13, 29, 146641]"
12713,s164,06_1301.xml,"[201534, 13, 29, 146641, 201534]"
12714,s164,06_1301.xml,"[13, 29, 146641, 201534, 4]"
12715,s164,06_1301.xml,"[29, 146641, 201534, 4, 3192]"
12716,s164,06_1301.xml,"[146641, 201534, 4, 3192, 7]"
12717,s164,06_1301.xml,"[201534, 4, 3192, 7, 2440]"
12718,s164,06_1301.xml,"[4, 3192, 7, 2440, 2074]"
12719,s164,06_1301.xml,"[3192, 7, 2440, 2074, 3]"
12720,s164,06_1301.xml,"[7, 2440, 2074, 3, 37]"
12721,s164,06_1301.xml,"[2440, 2074, 3, 37, 201534]"
12722,s165,06_1301.xml,"[20, 14, 4817, 1481, 4]"
12723,s165,06_1301.xml,"[14, 4817, 1481, 4, 203]"
12724,s165,06_1301.xml,"[4817, 1481, 4, 203, 12]"
12725,s165,06_1301.xml,"[1481, 4, 203, 12, 63]"
12726,s165,06_1301.xml,"[4, 203, 12, 63, 32]"
12727,s165,06_1301.xml,"[203, 12, 63, 32, 10025]"
12728,s165,06_1301.xml,"[12, 63, 32, 10025, 2320]"
12729,s165,06_1301.xml,"[63, 32, 10025, 2320, 59]"
12730,s165,06_1301.xml,"[32, 10025, 2320, 59, 0]"
12731,s165,06_1301.xml,"[10025, 2320, 59, 0, 9009]"
12732,s165,06_1301.xml,"[2320, 59, 0, 9009, 3]"
12733,s165,06_1301.xml,"[59, 0, 9009, 3, 0]"
12734,s165,06_1301.xml,"[0, 9009, 3, 0, 5862]"
12735,s165,06_1301.xml,"[9009, 3, 0, 5862, 2925]"
12736,s165,06_1301.xml,"[3, 0, 5862, 2925, 6]"
12737,s165,06_1301.xml,"[0, 5862, 2925, 6, 16804]"
12738,s165,06_1301.xml,"[5862, 2925, 6, 16804, 201534]"
12739,s165,06_1301.xml,"[2925, 6, 16804, 201534, 3]"
12740,s165,06_1301.xml,"[6, 16804, 201534, 3, 0]"
12741,s165,06_1301.xml,"[16804, 201534, 3, 0, 374]"
12742,s165,06_1301.xml,"[201534, 3, 0, 374, 3]"
12743,s165,06_1301.xml,"[3, 0, 374, 3, 201534]"
12744,s166,06_1301.xml,"[12, 889, 63, 14, 7]"
12745,s166,06_1301.xml,"[889, 63, 14, 7, 1034]"
12746,s166,06_1301.xml,"[63, 14, 7, 1034, 995]"
12747,s166,06_1301.xml,"[14, 7, 1034, 995, 4]"
12748,s166,06_1301.xml,"[7, 1034, 995, 4, 30]"
12749,s166,06_1301.xml,"[1034, 995, 4, 30, 977]"
12750,s166,06_1301.xml,"[995, 4, 30, 977, 3336]"
12751,s166,06_1301.xml,"[4, 30, 977, 3336, 37]"
12752,s166,06_1301.xml,"[30, 977, 3336, 37, 201534]"
12753,s167,06_1301.xml,"[201534, 296, 489, 201534, 0]"
12754,s167,06_1301.xml,"[296, 489, 201534, 0, 202]"
12755,s167,06_1301.xml,"[489, 201534, 0, 202, 14]"
12756,s167,06_1301.xml,"[201534, 0, 202, 14, 36]"
12757,s167,06_1301.xml,"[0, 202, 14, 36, 6]"
12758,s167,06_1301.xml,"[202, 14, 36, 6, 7]"
12759,s167,06_1301.xml,"[14, 36, 6, 7, 704]"
12760,s167,06_1301.xml,"[36, 6, 7, 704, 4]"
12761,s167,06_1301.xml,"[6, 7, 704, 4, 2387]"
12762,s167,06_1301.xml,"[7, 704, 4, 2387, 197]"
12763,s167,06_1301.xml,"[704, 4, 2387, 197, 562]"
12764,s167,06_1301.xml,"[4, 2387, 197, 562, 12]"
12765,s167,06_1301.xml,"[2387, 197, 562, 12, 1034]"
12766,s167,06_1301.xml,"[197, 562, 12, 1034, 995]"
12767,s167,06_1301.xml,"[562, 12, 1034, 995, 414]"
12768,s167,06_1301.xml,"[12, 1034, 995, 414, 201534]"
12769,s168,06_1301.xml,"[5862, 201534, 3834, 56624, 19465]"
12770,s168,06_1301.xml,"[201534, 3834, 56624, 19465, 12]"
12771,s168,06_1301.xml,"[3834, 56624, 19465, 12, 0]"
12772,s168,06_1301.xml,"[56624, 19465, 12, 0, 201534]"
12773,s168,06_1301.xml,"[19465, 12, 0, 201534, 419]"
12774,s168,06_1301.xml,"[12, 0, 201534, 419, 6109]"
12775,s168,06_1301.xml,"[0, 201534, 419, 6109, 210]"
12776,s168,06_1301.xml,"[201534, 419, 6109, 210, 12]"
12777,s168,06_1301.xml,"[419, 6109, 210, 12, 73458]"
12778,s168,06_1301.xml,"[6109, 210, 12, 73458, 8]"
12779,s168,06_1301.xml,"[210, 12, 73458, 8, 107]"
12780,s168,06_1301.xml,"[12, 73458, 8, 107, 901]"
12781,s168,06_1301.xml,"[73458, 8, 107, 901, 489]"
12782,s168,06_1301.xml,"[8, 107, 901, 489, 1464]"
12783,s168,06_1301.xml,"[107, 901, 489, 1464, 98]"
12784,s168,06_1301.xml,"[901, 489, 1464, 98, 77]"
12785,s168,06_1301.xml,"[489, 1464, 98, 77, 33496]"
12786,s168,06_1301.xml,"[1464, 98, 77, 33496, 5]"
12787,s168,06_1301.xml,"[98, 77, 33496, 5, 201534]"
12788,s168,06_1301.xml,"[77, 33496, 5, 201534, 15280]"
12789,s168,06_1301.xml,"[33496, 5, 201534, 15280, 201534]"
12790,s168,06_1301.xml,"[5, 201534, 15280, 201534, 21]"
12791,s168,06_1301.xml,"[201534, 15280, 201534, 21, 39930]"
12792,s168,06_1301.xml,"[15280, 201534, 21, 39930, 2875]"
12793,s168,06_1301.xml,"[201534, 21, 39930, 2875, 696]"
12794,s168,06_1301.xml,"[21, 39930, 2875, 696, 5]"
12795,s168,06_1301.xml,"[39930, 2875, 696, 5, 201534]"
12796,s168,06_1301.xml,"[2875, 696, 5, 201534, 201534]"
12797,s168,06_1301.xml,"[696, 5, 201534, 201534, 201534]"
12798,s169,06_1301.xml,"[20, 4665, 4, 0, 73458]"
12799,s169,06_1301.xml,"[4665, 4, 0, 73458, 1459]"
12800,s169,06_1301.xml,"[4, 0, 73458, 1459, 419]"
12801,s169,06_1301.xml,"[0, 73458, 1459, 419, 201534]"
12802,s169,06_1301.xml,"[73458, 1459, 419, 201534, 42]"
12803,s169,06_1301.xml,"[1459, 419, 201534, 42, 2925]"
12804,s169,06_1301.xml,"[419, 201534, 42, 2925, 111521]"
12805,s169,06_1301.xml,"[201534, 42, 2925, 111521, 1986]"
12806,s169,06_1301.xml,"[42, 2925, 111521, 1986, 3]"
12807,s169,06_1301.xml,"[2925, 111521, 1986, 3, 0]"
12808,s169,06_1301.xml,"[111521, 1986, 3, 0, 374]"
12809,s169,06_1301.xml,"[1986, 3, 0, 374, 12]"
12810,s169,06_1301.xml,"[3, 0, 374, 12, 73458]"
12811,s169,06_1301.xml,"[0, 374, 12, 73458, 15]"
12812,s169,06_1301.xml,"[374, 12, 73458, 15, 2638]"
12813,s169,06_1301.xml,"[12, 73458, 15, 2638, 6]"
12814,s169,06_1301.xml,"[73458, 15, 2638, 6, 3418]"
12815,s169,06_1301.xml,"[15, 2638, 6, 3418, 3489]"
12816,s169,06_1301.xml,"[2638, 6, 3418, 3489, 790]"
12817,s169,06_1301.xml,"[6, 3418, 3489, 790, 4]"
12818,s169,06_1301.xml,"[3418, 3489, 790, 4, 1076]"
12819,s169,06_1301.xml,"[3489, 790, 4, 1076, 82]"
12820,s169,06_1301.xml,"[790, 4, 1076, 82, 10]"
12821,s169,06_1301.xml,"[4, 1076, 82, 10, 0]"
12822,s169,06_1301.xml,"[1076, 82, 10, 0, 4636]"
12823,s169,06_1301.xml,"[82, 10, 0, 4636, 3]"
12824,s169,06_1301.xml,"[10, 0, 4636, 3, 211743]"
12825,s169,06_1301.xml,"[0, 4636, 3, 211743, 5]"
12826,s169,06_1301.xml,"[4636, 3, 211743, 5, 33496]"
12827,s169,06_1301.xml,"[3, 211743, 5, 33496, 1647]"
12828,s169,06_1301.xml,"[211743, 5, 33496, 1647, 1098]"
12829,s169,06_1301.xml,"[5, 33496, 1647, 1098, 21]"
12830,s169,06_1301.xml,"[33496, 1647, 1098, 21, 39930]"
12831,s169,06_1301.xml,"[1647, 1098, 21, 39930, 2875]"
12832,s169,06_1301.xml,"[1098, 21, 39930, 2875, 201534]"
12833,s169,06_1301.xml,"[21, 39930, 2875, 201534, 201534]"
12834,s169,06_1301.xml,"[39930, 2875, 201534, 201534, 696]"
12835,s169,06_1301.xml,"[2875, 201534, 201534, 696, 5]"
12836,s169,06_1301.xml,"[201534, 201534, 696, 5, 201534]"
12837,s170,06_1301.xml,"[0, 5256, 1379, 13, 42]"
12838,s170,06_1301.xml,"[5256, 1379, 13, 42, 12]"
12839,s170,06_1301.xml,"[1379, 13, 42, 12, 5377]"
12840,s170,06_1301.xml,"[13, 42, 12, 5377, 15]"
12841,s170,06_1301.xml,"[42, 12, 5377, 15, 243]"
12842,s170,06_1301.xml,"[12, 5377, 15, 243, 984]"
12843,s170,06_1301.xml,"[5377, 15, 243, 984, 12]"
12844,s170,06_1301.xml,"[15, 243, 984, 12, 73458]"
12845,s170,06_1301.xml,"[243, 984, 12, 73458, 15]"
12846,s170,06_1301.xml,"[984, 12, 73458, 15, 558]"
12847,s170,06_1301.xml,"[12, 73458, 15, 558, 532]"
12848,s170,06_1301.xml,"[73458, 15, 558, 532, 4368]"
12849,s170,06_1301.xml,"[15, 558, 532, 4368, 2037]"
12850,s170,06_1301.xml,"[558, 532, 4368, 2037, 98]"
12851,s170,06_1301.xml,"[532, 4368, 2037, 98, 39930]"
12852,s170,06_1301.xml,"[4368, 2037, 98, 39930, 2875]"
12853,s170,06_1301.xml,"[2037, 98, 39930, 2875, 696]"
12854,s170,06_1301.xml,"[98, 39930, 2875, 696, 5]"
12855,s170,06_1301.xml,"[39930, 2875, 696, 5, 519]"
12856,s170,06_1301.xml,"[2875, 696, 5, 519, 201534]"
12857,s170,06_1301.xml,"[696, 5, 519, 201534, 5]"
12858,s170,06_1301.xml,"[5, 519, 201534, 5, 2317]"
12859,s170,06_1301.xml,"[519, 201534, 5, 2317, 0]"
12860,s170,06_1301.xml,"[201534, 5, 2317, 0, 1388]"
12861,s170,06_1301.xml,"[5, 2317, 0, 1388, 201534]"
12862,s170,06_1301.xml,"[2317, 0, 1388, 201534, 6915]"
12863,s170,06_1301.xml,"[0, 1388, 201534, 6915, 36]"
12864,s170,06_1301.xml,"[1388, 201534, 6915, 36, 4]"
12865,s170,06_1301.xml,"[201534, 6915, 36, 4, 33]"
12866,s170,06_1301.xml,"[6915, 36, 4, 33, 51]"
12867,s170,06_1301.xml,"[36, 4, 33, 51, 180]"
12868,s170,06_1301.xml,"[4, 33, 51, 180, 6]"
12869,s170,06_1301.xml,"[33, 51, 180, 6, 0]"
12870,s170,06_1301.xml,"[51, 180, 6, 0, 201534]"
12871,s170,06_1301.xml,"[180, 6, 0, 201534, 419]"
12872,s170,06_1301.xml,"[6, 0, 201534, 419, 201534]"
12873,s171,06_1301.xml,"[692, 201534, 34769, 12, 56624]"
12874,s171,06_1301.xml,"[201534, 34769, 12, 56624, 1003]"
12875,s171,06_1301.xml,"[34769, 12, 56624, 1003, 180]"
12876,s171,06_1301.xml,"[12, 56624, 1003, 180, 0]"
12877,s171,06_1301.xml,"[56624, 1003, 180, 0, 570]"
12878,s171,06_1301.xml,"[1003, 180, 0, 570, 201534]"
12879,s171,06_1301.xml,"[180, 0, 570, 201534, 13]"
12880,s171,06_1301.xml,"[0, 570, 201534, 13, 47]"
12881,s171,06_1301.xml,"[570, 201534, 13, 47, 2557]"
12882,s171,06_1301.xml,"[201534, 13, 47, 2557, 6]"
12883,s171,06_1301.xml,"[13, 47, 2557, 6, 2978]"
12884,s171,06_1301.xml,"[47, 2557, 6, 2978, 4]"
12885,s171,06_1301.xml,"[2557, 6, 2978, 4, 0]"
12886,s171,06_1301.xml,"[6, 2978, 4, 0, 1464]"
12887,s171,06_1301.xml,"[2978, 4, 0, 1464, 779]"
12888,s171,06_1301.xml,"[4, 0, 1464, 779, 98]"
12889,s171,06_1301.xml,"[0, 1464, 779, 98, 158]"
12890,s171,06_1301.xml,"[1464, 779, 98, 158, 201534]"
12891,s172,06_1301.xml,"[3840, 63, 14, 7, 1034]"
12892,s172,06_1301.xml,"[63, 14, 7, 1034, 995]"
12893,s172,06_1301.xml,"[14, 7, 1034, 995, 4]"
12894,s172,06_1301.xml,"[7, 1034, 995, 4, 30]"
12895,s172,06_1301.xml,"[1034, 995, 4, 30, 977]"
12896,s172,06_1301.xml,"[995, 4, 30, 977, 3336]"
12897,s172,06_1301.xml,"[4, 30, 977, 3336, 37]"
12898,s172,06_1301.xml,"[30, 977, 3336, 37, 201534]"
12899,s173,06_1301.xml,"[5862, 201534, 3725, 56624, 19465]"
12900,s173,06_1301.xml,"[201534, 3725, 56624, 19465, 12]"
12901,s173,06_1301.xml,"[3725, 56624, 19465, 12, 0]"
12902,s173,06_1301.xml,"[56624, 19465, 12, 0, 201534]"
12903,s173,06_1301.xml,"[19465, 12, 0, 201534, 419]"
12904,s173,06_1301.xml,"[12, 0, 201534, 419, 6109]"
12905,s173,06_1301.xml,"[0, 201534, 419, 6109, 260]"
12906,s173,06_1301.xml,"[201534, 419, 6109, 260, 36]"
12907,s173,06_1301.xml,"[419, 6109, 260, 36, 488]"
12908,s173,06_1301.xml,"[6109, 260, 36, 488, 130]"
12909,s173,06_1301.xml,"[260, 36, 488, 130, 2978]"
12910,s173,06_1301.xml,"[36, 488, 130, 2978, 4]"
12911,s173,06_1301.xml,"[488, 130, 2978, 4, 0]"
12912,s173,06_1301.xml,"[130, 2978, 4, 0, 853]"
12913,s173,06_1301.xml,"[2978, 4, 0, 853, 12]"
12914,s173,06_1301.xml,"[4, 0, 853, 12, 73458]"
12915,s173,06_1301.xml,"[0, 853, 12, 73458, 14]"
12916,s173,06_1301.xml,"[853, 12, 73458, 14, 2638]"
12917,s173,06_1301.xml,"[12, 73458, 14, 2638, 6]"
12918,s173,06_1301.xml,"[73458, 14, 2638, 6, 3256]"
12919,s173,06_1301.xml,"[14, 2638, 6, 3256, 3489]"
12920,s173,06_1301.xml,"[2638, 6, 3256, 3489, 790]"
12921,s173,06_1301.xml,"[6, 3256, 3489, 790, 4]"
12922,s173,06_1301.xml,"[3256, 3489, 790, 4, 404]"
12923,s173,06_1301.xml,"[3489, 790, 4, 404, 82]"
12924,s173,06_1301.xml,"[790, 4, 404, 82, 10]"
12925,s173,06_1301.xml,"[4, 404, 82, 10, 0]"
12926,s173,06_1301.xml,"[404, 82, 10, 0, 4636]"
12927,s173,06_1301.xml,"[82, 10, 0, 4636, 3]"
12928,s173,06_1301.xml,"[10, 0, 4636, 3, 39930]"
12929,s173,06_1301.xml,"[0, 4636, 3, 39930, 2875]"
12930,s173,06_1301.xml,"[4636, 3, 39930, 2875, 201534]"
12931,s173,06_1301.xml,"[3, 39930, 2875, 201534, 201534]"
12932,s173,06_1301.xml,"[39930, 2875, 201534, 201534, 696]"
12933,s173,06_1301.xml,"[2875, 201534, 201534, 696, 5]"
12934,s173,06_1301.xml,"[201534, 201534, 696, 5, 201534]"
12935,s174,06_1301.xml,"[12, 853, 14, 481, 150]"
12936,s174,06_1301.xml,"[853, 14, 481, 150, 30676]"
12937,s174,06_1301.xml,"[14, 481, 150, 30676, 5]"
12938,s174,06_1301.xml,"[481, 150, 30676, 5, 10880]"
12939,s174,06_1301.xml,"[150, 30676, 5, 10880, 113]"
12940,s174,06_1301.xml,"[30676, 5, 10880, 113, 39930]"
12941,s174,06_1301.xml,"[5, 10880, 113, 39930, 37890]"
12942,s174,06_1301.xml,"[10880, 113, 39930, 37890, 150]"
12943,s174,06_1301.xml,"[113, 39930, 37890, 150, 3256]"
12944,s174,06_1301.xml,"[39930, 37890, 150, 3256, 5]"
12945,s174,06_1301.xml,"[37890, 150, 3256, 5, 201534]"
12946,s175,06_1301.xml,"[20, 14, 7202, 7593, 5]"
12947,s175,06_1301.xml,"[14, 7202, 7593, 5, 100]"
12948,s175,06_1301.xml,"[7202, 7593, 5, 100, 15688]"
12949,s175,06_1301.xml,"[7593, 5, 100, 15688, 12685]"
12950,s175,06_1301.xml,"[5, 100, 15688, 12685, 3256]"
12951,s175,06_1301.xml,"[100, 15688, 12685, 3256, 25]"
12952,s175,06_1301.xml,"[15688, 12685, 3256, 25, 7827]"
12953,s175,06_1301.xml,"[12685, 3256, 25, 7827, 5]"
12954,s175,06_1301.xml,"[3256, 25, 7827, 5, 3821]"
12955,s175,06_1301.xml,"[25, 7827, 5, 3821, 5109]"
12956,s175,06_1301.xml,"[7827, 5, 3821, 5109, 4]"
12957,s175,06_1301.xml,"[5, 3821, 5109, 4, 44]"
12958,s175,06_1301.xml,"[3821, 5109, 4, 44, 2221]"
12959,s175,06_1301.xml,"[5109, 4, 44, 2221, 201534]"
12960,s176,06_1301.xml,"[15688, 52, 12685, 3256, 25]"
12961,s176,06_1301.xml,"[52, 12685, 3256, 25, 27073]"
12962,s176,06_1301.xml,"[12685, 3256, 25, 27073, 201534]"
12963,s176,06_1301.xml,"[3256, 25, 27073, 201534, 5]"
12964,s176,06_1301.xml,"[25, 27073, 201534, 5, 77]"
12965,s176,06_1301.xml,"[27073, 201534, 5, 77, 34613]"
12966,s176,06_1301.xml,"[201534, 5, 77, 34613, 846]"
12967,s176,06_1301.xml,"[5, 77, 34613, 846, 3]"
12968,s176,06_1301.xml,"[77, 34613, 846, 3, 77939]"
12969,s176,06_1301.xml,"[34613, 846, 3, 77939, 5]"
12970,s176,06_1301.xml,"[846, 3, 77939, 5, 28612]"
12971,s176,06_1301.xml,"[3, 77939, 5, 28612, 201534]"
12972,s177,06_1301.xml,"[6, 201534, 63, 35, 84]"
12973,s177,06_1301.xml,"[201534, 63, 35, 84, 5256]"
12974,s177,06_1301.xml,"[63, 35, 84, 5256, 3870]"
12975,s177,06_1301.xml,"[35, 84, 5256, 3870, 735]"
12976,s177,06_1301.xml,"[84, 5256, 3870, 735, 12]"
12977,s177,06_1301.xml,"[5256, 3870, 735, 12, 94]"
12978,s177,06_1301.xml,"[3870, 735, 12, 94, 280]"
12979,s177,06_1301.xml,"[735, 12, 94, 280, 149167]"
12980,s177,06_1301.xml,"[12, 94, 280, 149167, 134]"
12981,s177,06_1301.xml,"[94, 280, 149167, 134, 2566]"
12982,s177,06_1301.xml,"[280, 149167, 134, 2566, 2253]"
12983,s177,06_1301.xml,"[149167, 134, 2566, 2253, 1986]"
12984,s177,06_1301.xml,"[134, 2566, 2253, 1986, 10]"
12985,s177,06_1301.xml,"[2566, 2253, 1986, 10, 234]"
12986,s177,06_1301.xml,"[2253, 1986, 10, 234, 4]"
12987,s177,06_1301.xml,"[1986, 10, 234, 4, 1449]"
12988,s177,06_1301.xml,"[10, 234, 4, 1449, 39930]"
12989,s177,06_1301.xml,"[234, 4, 1449, 39930, 5421]"
12990,s177,06_1301.xml,"[4, 1449, 39930, 5421, 6]"
12991,s177,06_1301.xml,"[1449, 39930, 5421, 6, 201534]"
12992,s178,06_1301.xml,"[4218, 6, 201534, 56624, 9951]"
12993,s178,06_1301.xml,"[6, 201534, 56624, 9951, 12]"
12994,s178,06_1301.xml,"[201534, 56624, 9951, 12, 0]"
12995,s178,06_1301.xml,"[56624, 9951, 12, 0, 201534]"
12996,s178,06_1301.xml,"[9951, 12, 0, 201534, 419]"
12997,s178,06_1301.xml,"[12, 0, 201534, 419, 201534]"
12998,s178,06_1301.xml,"[0, 201534, 419, 201534, 5]"
12999,s178,06_1301.xml,"[201534, 419, 201534, 5, 0]"
13000,s178,06_1301.xml,"[419, 201534, 5, 0, 3743]"
13001,s178,06_1301.xml,"[201534, 5, 0, 3743, 1958]"
13002,s178,06_1301.xml,"[5, 0, 3743, 1958, 17]"
13003,s178,06_1301.xml,"[0, 3743, 1958, 17, 0]"
13004,s178,06_1301.xml,"[3743, 1958, 17, 0, 216]"
13005,s178,06_1301.xml,"[1958, 17, 0, 216, 12870]"
13006,s178,06_1301.xml,"[17, 0, 216, 12870, 35]"
13007,s178,06_1301.xml,"[0, 216, 12870, 35, 1191]"
13008,s178,06_1301.xml,"[216, 12870, 35, 1191, 4]"
