,Id,Name,file_id,text
175,s170,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Oral representations from many years ago are notorious for generating disputes.
176,s171,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The propositions of law include the invalidity of the appointment of an administrator on the basis of an alleged procedural defect.
177,s172,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"As St George submitted, the allegation of invalidity of the appointment of the administrator depends on an argument that s 58ZE of the National Parks and Wildlife Act 1974 (NSW) only permitted appointment if there were members of the Trust at the time of appointment when, in this case, all memberships had expired."
178,s173,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The legal arguments to which this claim might give rise are numerous, as St George observed."
179,s174,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"For example, s 58ZE would have to be construed purposively before the question of breach could be answered."
180,s175,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Further, even if breach occurred, the consequence is only invalidity if that purpose may be inferred in accordance with the canons of construction ( Project Blue Sky Inc v Australian Broadcasting Authority (1998) 194 CLR 355; [1998] HCA 28 at [91] - [93] )."
181,s176,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Finally, the Jenolan Deed has been carried into effect and, amongst other things, the transfer of the lease has been registered under the Real Property Act 1900 (NSW)."
182,s177,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Each of these matters involves a substantial hurdle to Mr Field's claims of invalidity of the appointment of the administrator to the Trust.
183,s178,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"For present purposes, it is sufficient to make the following points."
184,s179,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In terms of a purposive construction, the effect of Mr Field's argument is that where the terms of appointment of each member of the Trust has expired, the Minister, if he or she wishes to appoint an administrator, must appoint members by a notice in the NSW Government Gazette, then remove those members by another (possibly even the same) notice in the NSW Government Gazette and finally appoint the administrator by notice in the NSW Government Gazette (again possibly by the same notice)."
185,s180,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,This is not an attractive construction of s 58ZE(1) of the National Parks and Wildlife Act .
186,s181,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Mr Field's answer, that the National Parks and Wildlife Act evinces an intention that the Trusts control the reserved land, cannot stand in the face of s 58W(2) which makes the Trust subject to the control and direction of the Minister."
187,s182,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Even as a matter of language alone, and ignoring the wider context of the provision, there is little to support an argument that powers vested in the Minister to either ""remove any or all members of the Trust board"" or ""remove all members of the Trust Board...and appoint a person as an administrator of the Trust"" should be read as requiring the appointment and removal of Board members before the power of appointment of an administrator can be exercised."
188,s183,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In terms of the consequences of breach, invalidity can only result from a conclusion that the ""the language of the statute, its subject matter and objects, and the consequences for the parties of holding void every act done in breach of the condition"" evinces a legislative intention ""to invalidate any act that fails to comply with the condition"" ( Project Blue Sky at [91])."
189,s184,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Public inconvenience is a relevant factor in this process of construction.
190,s185,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The invalidating of every act of the administrator of the Trust merely because the Minister did not go through a charade of appointing members only to remove them and thereby (on Mr Field's argument) enliven the Minister's power to appoint an administrator would result in an extraordinary level of public inconvenience.
191,s186,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Even a finding of fact to that effect, without any consequential declarations, raises real issues of public inconvenience."
192,s187,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,This is a formidable hurdle which Mr Field's submissions sought to circumvent by asserting that the condition in question determined the availability of the power so that the principles identified in Project Blue Sky did not apply.
193,s188,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,But the principles in Project Blue Sky assume and look to the consequences of breach of statutory conditions of all classes.
194,s189,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In terms of the registration of the transfer of the lease under the Real Property Act , the grant of relief to Mr Field may be affected by the indefeasibility of the title as registered either as a matter of law or discretion (see, by analogy, City of Canada Bay Council v F amp; D Bonaccorso Pty Ltd (2007) 71 NSWLR 424 ; [2007] NSWCA 351)."
195,s190,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"For these reasons, I am satisfied that Mr Field's claim to the effect that the appointment of the administrator of the Trust was invalid with the consequence of invalidating the administrators subsequent transactions (including the giving of notices under the lease and the entry into the Jenolan Deed) has no real prospects of success."
196,s191,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Sixth, these matters affect many of Mr Field's claims in the Federal Court proceeding."
197,s192,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"For example, in oral submissions Mr Field advanced an argument that the report of JCR's administrators, PPB chartered accountants, dated 14 August 2006 was inaccurate in many respects including by reason of a statement that the receivers and managers had a limited timeframe to achieve a sale of the lease."
198,s193,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,This was said to be incorrect because all notices issued by the Trust's administrator under the lease were invalid due to his invalid appointment.
199,s194,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Similarly, Mr Field contended that the Federal Magistrate erred by assuming the validity of that appointment for the purpose of his Honour's observation in [27] that JCR's rights appear to have expired by effluxion of time under cl 12.7 of the lease with the consequence that JCR's rights may not return any value in any event."
200,s195,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Given the observations above about the numerous difficulties confronting Mr Field's argument of invalidity of the appointment of the Trust's administrator it is difficult to accept that either the receivers and managers or the Federal Magistrate erred.
201,s196,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Further, and as these submissions disclose, the invalidity of the appointment of the Trust's administrator (and all of its associated problems) is a fact embedded in many of Mr Field's claims."
202,s197,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Finally, this is not a case of any mere difficulty in resolving Mr Field's claims."
203,s198,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Mr Field had to establish ""other sufficient cause"" so that a sequestration order ought not to be made within the meaning of s 52(2)(b) of the Bankruptcy Act ."
204,s199,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The Federal Magistrate was entitled and indeed bound to examine the cogency of the claims in the Federal Court proceeding and their likely prospects of success.
205,s200,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,In so doing the Federal Magistrate was entitled also to take the proceeding as it stood at the time of the hearing.
206,s201,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,His Honour was not obliged to hypothesise possible ways in which the proceeding could be recast to make more sense or improve its prospects.
207,s202,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In these circumstances the conclusions of the Federal Magistrate about the Federal Court proceeding were amply supported by the available evidence, namely, that: (i) the statement of claim is obscure, presents obvious difficulties, and is unlikely to survive interlocutory scrutiny, (ii) the proceeding could not be described as well advanced, and (iii) the proceeding could not be described as either likely to succeed or even as a real claim."
208,s203,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The Federal Magistrate also cogently explained his reasons for so concluding.
209,s204,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,It follows that I do not accept any of the grounds of appeal relating to the Federal Court proceeding.
210,s205,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,I turn to each ground relevant to the Federal Court proceeding in the light of the conclusions above.
211,s206,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 1 is a general assertion of error which appears to depend on one or more of the other grounds being sustained.
212,s207,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,As none are sustainable ground 1 falls away.
213,s208,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Ground 2, insofar as the reference to ""other considerations"" outweighing the making or deferral of a sequestration order should be understood as a reference to the Federal Court proceeding, is a mere assertion that the Federal Magistrate should have reached a different conclusion without the exposure of any error in his Honour's reasoning process."
214,s209,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 3 depends on the Federal Court proceeding having a sufficient likelihood of success so as to warrant a finding of a sufficient cause not to make or to defer making a sequestration order.
215,s210,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,For the reasons given I am satisfied that the Federal Magistrate's conclusions about the lack of prospects of success of the Federal Court proceeding as pleaded were correct.
216,s211,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Ground 4 depends on a finding that, irrespective of the prospects of success, the character and nature of the Federal Court proceeding warranted a finding of a sufficient cause not to make or to defer making a sequestration order."
217,s212,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,I can see nothing in the evidence to support the making of such a finding.
218,s213,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"As noted, the statement of claim does not refer to any fact, matter or circumstance at the time of entry into the guarantee that would have had the effect of invalidating it."
219,s214,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The claim appears to depend on events some eight years after entry into the guarantee to absolve Mr Field from liability.
220,s215,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The statement of claim does not confront in any meaningful way the numerous difficulties identified above.
221,s216,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 5 cannot be sustained insofar as it alleges a failure by the Federal Magistrate to consider the prospects of success of the causes of action in the Federal Court proceeding.
222,s217,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The Federal Magistrate's reasons disclose the contrary.
223,s218,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,As to the other errors alleged in ground 5: (1) I am satisfied that the Federal Magistrate's reasons disclose a correct understanding of the relief sought in the statement of claim.
224,s219,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The discharge from liability under the guarantee is based on events subsequent to its making by reason of alleged unconscionable conduct.
225,s220,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Yet the claim does not confront the terms of the guarantee.
226,s221,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"(2) The complaint about the Federal Magistrate's description of the Federal Court proceeding as an attempt ""to present the facts and claims which were raised in the amended response before McDougall J"" (at [16]) is unfounded."
227,s222,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In the Supreme Court proceedings Mr Field did make the same allegations about the invalidity of the appointment of the administrator, the same complaints about the Trust's actions and the actions of St George."
228,s223,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"It is true that the Supreme Court proceedings did not make the same express claims that, in consequence, St George had acted unconscionably in making its demands for payment."
229,s224,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"But the document filed by Mr Field in those proceedings did expressly claim that, by its actions, St George discharged the guarantee, breached s 52 of the Trade Practices Act 1974 (Cth) and that it would be unjust and inequitable for St George to rely on the guarantee."
230,s225,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The Federal Magistrate's summary description of the Federal Court proceeding being equivalent to the Supreme Court proceeding in [16] was correct.
231,s226,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"(3) The complaint about the Federal Magistrate's reference to the obscurity of the statement of claim and the lack of a clear pleading, as reasoned at [21] above, is also unfounded."
232,s227,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,His Honour's description was accurate.
233,s228,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 8 alleges an error by the Federal Magistrate in concluding that the Federal Court proceeding had little prospect of successful completion by 7 November 2009.
234,s229,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The Federal Magistrate, at [25], said that ""there is little present prospect that either of these very complex claims could be litigated to a successful completion within the life of this petition, which is due to expire on 7 November 2009"" and, at [26], that ""I am not persuaded that this could be achieved by Mr Field gaining a preliminary hearing in one of the courts on the issue of the validity of the execution of the Jenolan Deed on behalf of the Trust."
235,s230,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"I note that there is no evidence that any application for a separate trial of this issue has been made, nor that it is likely to be granted."
236,s231,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Moreover, even if such a ruling were achieved it would not, in my opinion, significantly advance Mr Field's prospects of achieving relief which off-sets his liability to the Bank."
237,s232,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"His claims for this relief face some major difficulties, and Mr Field's evidence and submissions have not explained to me reasonably arguable solutions""."
238,s233,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Mr Field's complaint appears to be based on a challenge to the latter proposition concerning a separate hearing about the validity of the Jenolan Deed.
239,s234,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"But, as the Federal Magistrate may be taken to have understood, a separate hearing has to have utility for the resolution of the real issues in the proceeding as a whole."
240,s235,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Mr Field's claims about invalidity of the Jenolan Deed are confronted by numerous difficulties.
241,s236,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The legal link between the invalidity of the Jenolan Deed and a right in Mr Field to obtain a discharge from liability under the guarantee remains obscure.
242,s237,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Hence, the Federal Magistrate's characterisation of the position was justified on the evidence and, in my view, correct."
243,s238,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 9 is derivative and depends on one of the other grounds being upheld.
244,s239,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"As such, the ground must fail."
245,s240,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 10 alleges that the Federal Magistrate failed to give weight or sufficient weight to the fact that many of the allegations in the statement of claim in the Federal Court proceeding are either substantiated or unlikely to raise a substantial dispute.
246,s241,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,This ground seems to rise no higher than mere assertion.
247,s242,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,It simply ignores the numerous factual and legal difficulties to which the statement of claim gives rise.
248,s243,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 11 repeats the allegation that the Federal Magistrate failed to give weight or sufficient weight to the fact that the validity of the Jenolan Deed could be determined quickly as a discrete legal issue at a separate hearing.
249,s244,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The Federal Magistrate dealt with this suggestion and rightly concluded that it was unlikely and of dubious utility given the essential issue of liability under a guarantee which contains waivers of the type in the guarantee in question.
250,s245,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 14 repeats the complaint about the Federal Magistrate's conclusion that the statement of claim in the Federal Court proceeding was obscure and unlikely to survive interlocutory scrutiny.
251,s246,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,I am satisfied that the Federal Magistrate's conclusion was justified given my observations above.
252,s247,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 15 alleges that the Federal Magistrate failed to properly take into account the delay in the Federal Court proceeding by reason of St George's notice of motion filed 17 April 2009 seeking orders that the statement of claim be struck out.
253,s248,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Insofar as Mr Field said the Federal Magistrate erred by treating delays as relevant to the merits of the proceeding, I reject the submission."
254,s249,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The Federal Magistrate did no such thing.
255,s250,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,His Honour referred to the lack of urgency apparent in Mr Field's actions (at [25]) as making it doubtful that Mr Field would have a capacity to improve his prospects of success within the lifetime of the petition.
256,s251,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,This conclusion was open and able to be drawn on the evidence.
257,s252,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Insofar as Mr Field relied on St George's motion filed 17 April 2009, the fact is that the obvious problems with the statement of claim made such an application for strike out likely."
258,s253,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Contrary to Mr Field's submissions, it appears that St George was not required to file and serve a defence in the Federal Court proceeding if it filed and served a notice of motion to strike out the proceeding, as it has done."
259,s254,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"THE SUPREME COURT PROCEEDINGS  Grounds 7, 12 and 13 relate to the way in which the Federal Magistrates Court dealt with aspects of the Supreme Court proceedings."
260,s255,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Mr Field's submissions In support of these grounds Mr Field denied that the Federal Court proceeding attempted to present in better form the claims in the Supreme Court proceedings.
261,s256,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Mr Field also submitted that the amended commercial list response which he filed was struck out not for any failure to disclose a proper case with adequate prospects of success but because of its inadequacy as a response for the purpose of the Supreme Court's commercial list.
262,s257,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"According to Mr Field, the facts pleaded and relief claimed in the Federal Court proceeding go far beyond anything that could have been raised in the Supreme Court proceedings."
263,s258,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Discussion I have already concluded above that the Federal Magistrate's summary characterisation of the Federal Court proceeding was open to be made and, indeed, accurate."
264,s259,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Further, in the Supreme Court proceedings McDougall J did consider Mr Field's prospects of success in respect of the various claims made for discharge of liability under the guarantee."
265,s260,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"McDougall J, at [17] and [20] in St George Bank Limited v Archer Phillip Field [2007] NSWSC 902 , said:   [ 17 ] Against that background, it is therefore necessary to consider the issues that might be raised."
266,s261,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,I have set them out above.
267,s262,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"A number of those issues refer to conduct of St George, by its servants and agents, which has the effect of discharging the guarantee, or of relieving Mr Field of liability under it, or of making it unjust for St George to seek to enforce the guarantee."
268,s263,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"On the face of things, they are all rights that Mr Field has bargained away by the clauses of the guarantee to which I have referred."
269,s264,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,It is clear that the courts will give effect to such a bargain: see Mason CJ in The Commonwealth of Australia v Verwayen [1990] HCA 39 ; (1990) 170 CLR 394 at 407.
270,s265,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In the particular context of a guarantee, see the decision of Brennan J in Buckeridge v Mercantile Credits Limited [1981] HCA 62 ; (1981) 147 CLR 654 at 675."
271,s266,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"To the extent that Mr Field wishes to raise those issues, they are issues that are foreclosed by the terms to which I have referred."
272,s267,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"...     [ 20 ] In those circumstances, I do not think that there is any utility in giving Mr Field yet a further opportunity to seek to articulate some defence."
273,s268,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Nothing has been put, either supported by evidence or even based on submissions from the bar table, that would indicate a defence that can stand in the face of the contractual provisions to which I have referred, explained as they are by the authorities to which I have referred."
274,s269,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"  The facts pleaded and relief sought in the Federal Court proceeding do go further than that of the Supreme Court proceedings (specifically, in terms of the claims for damages by reason of misleading and deceptive conduct), but the essence is the same: invalidity of the Jenolan Deed and a discharge of Mr Field's liability under the guarantee."
275,s270,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 7 alleges error in the Federal Magistrate failing to find or consider that Mr Field could not have raised the same matters in the Supreme Court proceedings as now raised in the Federal Court proceeding.
276,s271,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"In answer, I have already noted in [50] above that the essence of the two proceedings is largely the same."
277,s272,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Further, apart from bare assertion, Mr Field's submissions provided no meaningful explanation of the reasons precluding the seeking of similar relief in the Supreme Court proceedings, other than the obvious difficulties presented by the terms of the guarantee itself, which is no more addressed in the Federal Court proceeding than it was in the Supreme Court proceedings."
278,s273,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 12 is bordering on the meaningless.
279,s274,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Insofar as it alleges that the Federal Magistrate should not or could not have taken into account McDougall J's conclusions that the waiver provisions in the guarantee presented insuperable difficulties for Mr Field in the Supreme Court proceedings, I disagree."
280,s275,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The Federal Magistrate was entitled to have regard to the fact that, in the Supreme Court proceedings, Mr Field also claimed a discharge from any liability under the guarantee but was unable to formulate an arguable defence in support of that claim."
281,s276,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Ground 13 also seems to be repetitive of the substance of grounds 7 and 11 in that it alleges that Mr Field could not raise certain matters in the Supreme Court proceedings by reason of the waiver provisions in the guarantee but is not subject to the same constraint in the Federal court proceeding.
282,s277,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"But, as noted, the statement of claim in the Federal Court proceeding discloses no fact, matter or circumstance relevant to the validity of the guarantee at the time of its making."
283,s278,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Mr Field relies on events years later as matters disentitling St George from enforcing the guarantee and discharging Mr Field from any liability under it.
284,s279,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Yet the terms of the guarantee, including the waivers, remain."
285,s280,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"As noted, the fact that the Federal Court proceeding involves claims based on statutes for unconscionable and misleading and deceptive conduct, and consequential damages, does not undermine the Federal Magistrate's conclusions about the ultimate prospect of the proceeding or the difficulties that Mr Field would have to confront in the event of interlocutory challenge."
286,s281,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,THE JENOLAN DEED  Ground 16 relates to the Federal Magistrates Court's conclusions about the immateriality of the validity of the Jenolan Deed.
287,s282,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The Federal Magistrate, at [27], said that ""[o]ne of the difficulties is, as was pointed out by counsel for the Bank, that even if the Jenolan Deed was held to be void of legal effect, it is not apparent that this would allow the return to JCR of any valuable rights of a lessee under the 99 year lease."
288,s283,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"This is because they would appear to have expired by effluxion of time under cl 12.7""."
289,s284,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,For the reasons given above I am unable to see how this observation involves an error given the numerous problems that Mr Field would have to confront in his claim that the Trust administrator's appointment was invalid and the consequential lack of prospects of that claim.
290,s285,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,REJECTION OF EVIDENCE  Ground 6 relates to the Federal Magistrate's refusal to admit into evidence the appellant's affidavit sworn 20 May 2009.
291,s286,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"At [19]-[20] the Federal Magistrate said:   [ 19 ] In an affidavit filed two days before the hearing of the petition, Mr Field attempted to add to his grounds of opposition a contention that the Bank has failed to ""provide me with a report of its investigations"" in response to a complaint to it under the Code of Banking Practice."
292,s287,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"His complaint was made by letter dated 16 June 2006 to the chairman of the Bank, and made numerous detailed criticisms of how officers of the Bank had responded to correspondence and events during 2005 and 2006."
293,s288,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Although this letter was in a very large bundle of documents exhibited to his affidavit, it received no mention in the affidavit and had no apparent relevance to the grounds of opposition except as background of dubious relevance."
294,s289,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The Bank's responses to the complaint were not in the bundle, nor, understandably, in its evidence in reply to the notice of opposition."
295,s290,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,    [ 20 ] It is not apparent to me how the evidence of this complaint could substantially advance Mr Field's grounds of opposition.
296,s291,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The raising of the additional issues at a late stage, and outside the time-tables previously directed by the Court, was opposed by counsel for the Bank."
297,s292,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,He pointed to prejudice facing the Bank's legal representatives in attempting to take instructions on short notice about the issues raised by the 2006 complaint and the attack on its handling.
298,s293,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"Taking into account both that prejudice, and my difficulty in discerning how the matter materially advances Mr Field's opposition to the petition, I refused leave to rely upon these parts of the affidavit and upon the new contention."
299,s294,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,  I can see no error in the Federal Magistrate's decision to refuse to admit this material into evidence.
300,s295,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The material was rejected on a discretionary ground (delay and the late raising of additional issues).
301,s296,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Nothing suggests any error of principle in the Federal Magistrate's rejection of this material.
302,s297,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The fact that the material had potential relevance to para 45(f) of the statement of claim does not invalidate the Federal Magistrate's conclusion that it was difficult to discern how it advanced Mr Field's position.
303,s298,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,Paragraph 45(f) alleges as a particular of the claim for unconscionable conduct that St George failed to apply the Code of Banking Practice to various complaints Mr Field had made.
304,s299,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,The observations of the Federal Magistrate about the difficulties this evidence involved in terms of form and substance and its lateness justified the decision to reject it.
305,s300,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"WRONGFUL ATTRIBUTION OF WEIGHT TO EVIDENCE  Ground 17 alleges an error by the Federal Magistrate in placing weight on evidence described as ""self serving assertions and conclusions of the receivers and managers of Jenolan Caves Resort Pty Limited""."
306,s301,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"The difficulty with this ground is that the evidence in question comprised a report to the creditors of JCR by the administrators, not the receivers and managers."
307,s302,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,"As the Federal Magistrate rightly said at [30]-[31]:   [ 30 ]...The evidence gives me no reason not to give weight to [the administrators'] opinions, particularly since their objectivity and competence to assess the value to JCR of litigation of the sort now contemplated by Mr Field was not challenged."
308,s303,Field v St George Bank Limited [2009] FCA 1042 (17 September 2009),09_1042.xml,It is clear that they closely considered the foundations of Mr Field's claims of very substantial loss arising from the making of the Jenolan Deed.
